date,portfolio_value,daily_return,cumulative_return
2021-01-01,1000000.0,0.0,0.0
2021-01-04,997184.1910641938,-0.0028158089358060858,-0.0028158089358060858
2021-01-05,1010118.0608338362,0.012970391915097752,0.010154582979291667
2021-01-06,1016108.4228089387,0.005930358249566974,0.016084941228858642
2021-01-07,1029426.4920656761,0.013106937171055839,0.02919187839991448
2021-01-08,1030874.5847300508,0.0014066984632081921,0.030598576863122673
2021-01-11,1033530.3965133993,0.002576270501463483,0.03317484736458615
2021-01-12,1040489.4302727027,0.006733264723301357,0.03990811208788751
2021-01-13,1040541.2609869974,4.981378261673206e-05,0.03995792587050424
2021-01-14,1041368.5193037578,0.0007950269227919495,0.040752952793296195
2021-01-15,1025788.2117899312,-0.014961377480705203,0.025791575312590992
2021-01-18,1025614.0179519859,-0.00016981462249532342,0.02562176069009567
2021-01-19,1030084.1549897743,0.004358498381988528,0.029980259072084195
2021-01-20,1036140.9526358901,0.005879905653122077,0.03586016472520627
2021-01-21,1035290.1168867006,-0.0008211583057546733,0.035039006419451596
2021-01-22,1034463.5790655641,-0.0007983634805884298,0.03424064293886317
2021-01-25,1032376.285459078,-0.0020177545625835224,0.032222888376279644
2021-01-26,1031826.5081724667,-0.0005325357569279472,0.0316903526193517
2021-01-27,1010532.6869026856,-0.020637017077120717,0.011053335542230983
2021-01-28,1018277.0705030739,0.007663664620414148,0.01871700016264513
2021-01-29,998993.5666930558,-0.01893738390916643,-0.00022038374652130072
2021-02-01,1009289.719062145,0.01030652519932864,0.01008614145280734
2021-02-02,1019113.6994007534,0.009733558316374145,0.019819699769181486
2021-02-03,1021950.5469972942,0.0027836419019867872,0.022603341671168273
2021-02-04,1030461.8084686692,0.008328447493259623,0.030931789164427896
2021-02-05,1035231.4963123924,0.0046286895880316824,0.03556047875245958
2021-02-08,1048594.0509448205,0.01290779374471013,0.04846827249716971
2021-02-09,1046613.5350975936,-0.0018887345826942067,0.0465795379144755
2021-02-10,1050268.7676184657,0.003492437655635056,0.050071975570110554
2021-02-11,1049088.778539531,-0.0011235115384896906,0.04894846403162086
2021-02-12,1050649.1181698814,0.0014873284914196337,0.05043579252304049
2021-02-15,1050490.7812372472,-0.00015070391236804426,0.05028508861067245
2021-02-16,1053327.062798074,0.0026999585446017384,0.05298504715527419
2021-02-17,1055187.5634333408,0.0017663085863610507,0.05475135574163524
2021-02-18,1044058.1360088835,-0.010547345145203075,0.04420401059643217
2021-02-19,1044664.3493212598,0.0005806317593517417,0.04478464235578391
2021-02-22,1043223.1781325103,-0.0013795542938608372,0.04340508806192307
2021-02-23,1041046.5982061523,-0.0020863991253091754,0.0413186889366139
2021-02-24,1051576.3267090435,0.010114560213764903,0.0514332491503788
2021-02-25,1036141.7979976248,-0.014677516333713673,0.036755732816665124
2021-02-26,1024633.9414234251,-0.011106449519205789,0.025649283297459337
2021-03-01,1046631.8063327221,0.021468998849225502,0.04711828214668484
2021-03-02,1039868.3460616146,-0.006462119945318575,0.04065616220136627
2021-03-03,1032999.1554248983,-0.0066058272306610665,0.0340503349707052
2021-03-04,1024502.5891115331,-0.008225143523830197,0.025825191446875
2021-03-05,1037685.8540668152,0.012867966460401848,0.03869315790727685
2021-03-08,1033330.8584976725,-0.004196834284745263,0.034496323622531584
2021-03-09,1042708.736105913,0.009075387162902047,0.043571710785433634
2021-03-10,1056502.2351800103,0.013228525470698973,0.056800236256132605
2021-03-11,1058540.1401757956,0.0019289168805573438,0.05872915313668995
2021-03-12,1061357.3577257528,0.0026614177800467717,0.06139057091673672
2021-03-15,1064178.6744169628,0.0026582156053974937,0.06404878652213421
2021-03-16,1060555.2575873246,-0.003404895171032433,0.06064389135110178
2021-03-17,1062347.6392507283,0.0016900408070026187,0.0623339321581044
2021-03-18,1046300.1680058006,-0.015105668476136494,0.047228263681967905
2021-03-19,1043036.8289700098,-0.003118931961953723,0.04410933172001418
2021-03-22,1045855.117318907,0.0027020027199618542,0.04681133443997604
2021-03-23,1039069.2142937069,-0.006488377704357426,0.040322956735618615
2021-03-24,1040040.5473251387,0.0009348107114231362,0.04125776744704175
2021-03-25,1041686.783842831,0.0015828580163784888,0.04284062546342024
2021-03-26,1052862.2980793417,0.010728286477134282,0.05356891194055452
2021-03-29,1051956.3409671655,-0.0008604706558766584,0.05270844128467786
2021-03-30,1047322.332839749,-0.0044051335088259366,0.04830330777585192
2021-03-31,1046272.1477412118,-0.0010027334141626495,0.047300574361689274
2021-04-01,1053400.3723681085,0.006812973701236177,0.054113548062925454
2021-04-02,1053143.1680236654,-0.0002441657998133451,0.05386938226311211
2021-04-05,1057687.8043572349,0.004315307236050327,0.05818468949916244
2021-04-06,1058067.681448822,0.00035915805214183874,0.058543847551304276
2021-04-07,1061343.6697571524,0.0030961991995112205,0.0616400467508155
2021-04-08,1065815.955842448,0.004213796353370447,0.06585384310418595
2021-04-09,1068532.612154233,0.002548898144086981,0.06840274124827293
2021-04-12,1068509.4310425294,-2.1694341791644357e-05,0.0683810469064813
2021-04-13,1072097.5355447987,0.0033580466377059587,0.07173909354418725
2021-04-14,1071703.0856415671,-0.00036792352389012294,0.07137117002029714
2021-04-15,1083157.984156956,0.010688500078854756,0.0820596700991519
2021-04-16,1086149.321326625,0.0027616813183511525,0.08482135141750305
2021-04-19,1084820.0759971587,-0.0012238145376206177,0.08359753687988243
2021-04-20,1080787.59963938,-0.003717184487088512,0.07988035239279392
2021-04-21,1089653.1215268434,0.00820283457214127,0.0880831869649352
2021-04-22,1077638.7139278261,-0.01102590114382687,0.07705728582110832
2021-04-23,1084530.94328919,0.006395677208220051,0.08345296302932838
2021-04-26,1082323.470626584,-0.002035416948004341,0.08141754608132404
2021-04-27,1081318.8138906886,-0.0009282407368600165,0.08048930534446402
2021-04-28,1082138.1613753971,0.0007577297964144424,0.08124703514087847
2021-04-29,1085319.075746738,0.002939471580318237,0.08418650672119671
2021-04-30,1075931.3471632616,-0.008649740701385106,0.0755367660198116
2021-05-03,1085352.1059207064,0.008755910665009544,0.08429267668482114
2021-05-04,1082311.1732552003,-0.0028017936749903482,0.08149088300983079
2021-05-05,1091360.4535623589,0.008361070762987248,0.08985195377281804
2021-05-06,1099154.3533763543,0.007141453392923559,0.0969934071657416
2021-05-07,1107747.5067983284,0.007817967872826834,0.10481137503856844
2021-05-10,1102632.9568620264,-0.0046170719454691886,0.10019430309309925
2021-05-11,1089851.5830275186,-0.0115916849346515,0.08860261815844775
2021-05-12,1076325.4606408046,-0.01241097650116686,0.07619164165728089
2021-05-13,1086614.5560140766,0.0095594648175899,0.08575110647487079
2021-05-14,1102602.034938762,0.014713109479529475,0.10046421595440026
2021-05-17,1104585.068324354,0.0017985032883621544,0.10226271924276242
2021-05-18,1095908.6918835354,-0.007854873915669318,0.0944078453270931
2021-05-19,1087580.1860966666,-0.007599634758398123,0.08680821056869498
2021-05-20,1094816.6417845448,0.006653721519008058,0.09346193208770304
2021-05-21,1097705.6031952824,0.002638762784997865,0.0961006948727009
2021-05-24,1106580.998172297,0.008085405550613416,0.10418610042331432
2021-05-25,1102182.2454900555,-0.003975084236496597,0.10021101618681771
2021-05-26,1102769.1730293545,0.0005325140571812853,0.100743530243999
2021-05-27,1102003.9372133622,-0.0006939220234914386,0.10004960822050755
2021-05-28,1105302.3706869339,0.0029931231297706026,0.10304273135027815
2021-05-31,1105047.457244698,-0.00023062778927851468,0.10281210356099964
2021-06-01,1107767.6395705456,0.0024615977422636115,0.10527370130326325
2021-06-02,1113687.450555366,0.005343910377374275,0.11061761168063752
2021-06-03,1113087.2613865507,-0.0005389206536501493,0.11007869102698738
2021-06-04,1124298.7454805926,0.010072421527918679,0.12015111255490606
2021-06-07,1120523.9979662423,-0.0033574239316052417,0.11679368862330082
2021-06-08,1118636.461739172,-0.0016845120947842115,0.11510917652851661
2021-06-09,1120935.100305874,0.0020548575389079944,0.11716403406742461
2021-06-10,1122284.1131646798,0.0012034709756505576,0.11836750504307517
2021-06-11,1118676.8331926945,-0.003214230629901172,0.115153274413174
2021-06-14,1115404.04320541,-0.0029255902063724526,0.11222768420680154
2021-06-15,1112902.000267341,-0.002243171838322067,0.10998451236847948
2021-06-16,1106901.4508579369,-0.005391803957547575,0.1045927084109319
2021-06-17,1098710.8027131804,-0.007399618221123493,0.09719309018980841
2021-06-18,1079675.9409854307,-0.01732472428663166,0.07986836590317675
2021-06-21,1095666.0551573779,0.014810105111125037,0.0946784710143018
2021-06-22,1100775.693502686,0.004663499723530486,0.09934197073783228
2021-06-23,1100425.0669991232,-0.00031852674948436673,0.09902344398834792
2021-06-24,1107471.9889384827,0.006403818079659482,0.1054272620680074
2021-06-25,1107310.892013721,-0.0001454636563008167,0.10528179841170658
2021-06-28,1110251.795494808,0.0026558968238256427,0.10793769523553222
2021-06-29,1110748.5070072594,0.0004473863626853912,0.10838508159821761
2021-06-30,1118979.4526699588,0.00741026939111219,0.1157953509893298
2021-07-01,1120985.2752714697,0.001792546410682487,0.1175878974000123
2021-07-02,1127937.421777601,0.006201817864599102,0.1237897152646114
2021-07-05,1127726.58232434,-0.0001869247789727524,0.12360279048563864
2021-07-06,1120394.6468674599,-0.0065015186941576346,0.11710127179148101
2021-07-07,1120448.2708153648,4.786166022364795e-05,0.11714913345170466
2021-07-08,1111761.1535295537,-0.007753251544124682,0.10939588190757998
2021-07-09,1125146.3917386264,0.012039670721159775,0.12143555262873976
2021-07-12,1129332.3787088133,0.0037203931869865935,0.12515594581572634
2021-07-13,1125689.6732620467,-0.003225538836433207,0.12193040697929314
2021-07-14,1125677.5385155058,-1.0779832869573479e-05,0.12191962714642357
2021-07-15,1120945.494468297,-0.004203729651965126,0.11771589749445845
2021-07-16,1105547.1656185123,-0.013736911317966309,0.10397898617649214
2021-07-19,1092597.9569117296,-0.011712940984781902,0.09226604519171024
2021-07-20,1103658.9936076738,0.010123611000709345,0.10238965619241958
2021-07-21,1117691.856808567,0.01271485420965218,0.11510451040207176
2021-07-22,1118364.078447014,0.0006014373589214987,0.11570594776099326
2021-07-23,1120980.026965996,0.0023390848914017284,0.118045032652395
2021-07-26,1126133.4129148303,0.004597214780696864,0.12264224743309185
2021-07-27,1124397.5769954359,-0.0015414123224541873,0.12110083511063766
2021-07-28,1127415.209526131,0.0026837771553711244,0.12378461226600879
2021-07-29,1133604.3729701894,0.005489693053422568,0.12927430531943135
2021-07-30,1125853.1349963488,-0.006837692371926432,0.12243661294750492
2021-08-02,1127781.331760388,0.0017126539013861812,0.1241492668488911
2021-08-03,1137008.2178099488,0.008181449532559905,0.132330716381451
2021-08-04,1127658.8066618238,-0.008222817567786476,0.12410789881366452
2021-08-05,1133729.0233471193,0.005383026008784569,0.1294909248224491
2021-08-06,1132052.9350906257,-0.0014783852419560698,0.12801253958049302
2021-08-09,1128586.6489996281,-0.003061947002257405,0.12495059257823563
2021-08-10,1138437.4878860558,0.008728473702182616,0.13367906628041823
2021-08-11,1145468.1275905971,0.006175692367260606,0.13985475864767882
2021-08-12,1149179.3795111764,0.003239943418055274,0.1430947020657341
2021-08-13,1151416.660673865,0.001946851120527674,0.14504155318626177
2021-08-16,1150218.3138316434,-0.0010407586438086086,0.14400079454245315
2021-08-17,1145913.437876541,-0.0037426598962436142,0.14025813464620954
2021-08-18,1128398.70451936,-0.015284516943650508,0.12497361770255903
2021-08-19,1125650.9015226327,-0.0024351348381756463,0.12253848286438339
2021-08-20,1132398.983712162,0.005994826797900854,0.12853330966228424
2021-08-23,1148560.2055410235,0.014271667549438014,0.14280497721172225
2021-08-24,1149411.7454173318,0.0007413976839873567,0.1435463748957096
2021-08-25,1151134.5331688009,0.0014988430023772303,0.14504521789808683
2021-08-26,1142836.9174694137,-0.0072082067389167,0.13783701115917013
2021-08-27,1151408.169113944,0.007499977917680233,0.14533698907685036
2021-08-30,1153094.4778657933,0.001464562087610418,0.14680155116446078
2021-08-31,1147258.022270695,-0.005061558881021229,0.14173999228343956
2021-09-01,1143907.3962371314,-0.0029205514091172257,0.13881944087432233
2021-09-02,1152632.7591170287,0.007627682895135821,0.14644712376945815
2021-09-03,1151918.1149232264,-0.0006200103095714167,0.14582711345988672
2021-09-06,1151732.8588631966,-0.00016082398360595107,0.14566628947628077
2021-09-07,1143366.9033233193,-0.007263798610499743,0.13840249086578102
2021-09-08,1138897.166113205,-0.0039092763636261706,0.13449321450215485
2021-09-09,1133807.3272491097,-0.004469094326984514,0.13002412017517034
2021-09-10,1126321.710081891,-0.006602195088455451,0.12342192508671489
2021-09-13,1130143.9756613916,0.0033935824421096323,0.1268155075288245
2021-09-14,1125456.2522725828,-0.004147899285190946,0.12266760824363356
2021-09-15,1133085.6278944693,0.006778917977914115,0.12944652622154768
2021-09-16,1126304.803279772,-0.005984388512011779,0.1234621377095359
2021-09-17,1113725.5321504069,-0.011168620690184861,0.11229351701935104
2021-09-20,1089873.0073779188,-0.021416878830489712,0.09087663818886133
2021-09-21,1089450.9043500088,-0.0003872956069674503,0.09048934258189388
2021-09-22,1104000.1089786813,0.013354621645252461,0.10384396422714634
2021-09-23,1115540.6260699471,0.010453365898615915,0.11429733012576225
2021-09-24,1115506.06263632,-3.0983572287120035e-05,0.11426634655347513
2021-09-27,1114630.3496266142,-0.000785036530985843,0.11348131002248929
2021-09-28,1097512.0295385753,-0.01535784495171273,0.09812346507077656
2021-09-29,1097978.7093029618,0.0004252160813058046,0.09854868115208236
2021-09-30,1088417.3844900508,-0.008708114949679656,0.0898405662024027
2021-10-01,1097895.488581096,0.008708152061982843,0.09854871826438555
2021-10-04,1085105.2019822598,-0.011649821619511582,0.08689889664487396
2021-10-05,1097263.453083798,0.011204674974673241,0.0981035716195472
2021-10-06,1099487.8867917587,0.0020272558078090015,0.10013082742735621
2021-10-07,1107661.6327960864,0.007434139204732962,0.10756496663208917
2021-10-08,1109666.6727324633,0.0018101556260603708,0.10937512225814953
2021-10-11,1102112.7934901486,-0.006807340823991747,0.10256778143415779
2021-10-12,1099215.4744416594,-0.0026288770673953206,0.09993890436676246
2021-10-13,1100361.9615011574,0.0010430048395019245,0.10098190920626439
2021-10-14,1116350.829709326,0.014530553370234515,0.1155124625764989
2021-10-15,1126142.1756251317,0.008770850215926568,0.12428331279242547
2021-10-18,1129932.7579145522,0.0033659891010798214,0.1276493018935053
2021-10-19,1138469.3115020755,0.007554921766564947,0.13520422366007023
2021-10-20,1143566.0872429751,0.004476867043675501,0.13968109070374574
2021-10-21,1142407.744173727,-0.0010129218434946298,0.1386681688602511
2021-10-22,1148174.967082279,0.0050483051589632864,0.1437164740192144
2021-10-25,1152954.8549855647,0.0041630309319772955,0.14787950495119168
2021-10-26,1163114.7791231389,0.008812074552304438,0.1566915795034961
2021-10-27,1157856.1247925472,-0.004521182625291733,0.15217039687820438
2021-10-28,1168663.5649812697,0.009334009603877943,0.16150440648208234
2021-10-29,1171331.714821968,0.0022830777998465927,0.16378748428192894
2021-11-01,1172443.6773311824,0.0009493147800436654,0.1647367990619726
2021-11-02,1184249.8084086247,0.010069678659802572,0.17480647772177518
2021-11-03,1179031.453248367,-0.004406464854970064,0.17040001286680512
2021-11-04,1184368.0830669645,0.00452628282637784,0.17492629569318296
2021-11-05,1195684.4105891297,0.009554738669469121,0.1844810343626521
2021-11-08,1198554.4269624564,0.0024003126141893976,0.1868813469768415
2021-11-09,1194873.339776071,-0.0030712724458533762,0.18381007453098813
2021-11-10,1188438.085754743,-0.005385720650971997,0.17842435388001612
2021-11-11,1195341.708352604,0.0058089880159607876,0.1842333418959769
2021-11-12,1199586.8954928217,0.0035514423286278703,0.18778478422460476
2021-11-15,1197297.6077111377,-0.0019083967908330676,0.1858763874337717
2021-11-16,1195848.4681472748,-0.0012103419855931095,0.18466604544817858
2021-11-17,1192835.7301426074,-0.0025193309059759854,0.1821467145422026
2021-11-18,1200861.9773249927,0.006728711237905153,0.18887542578010777
2021-11-19,1197286.0031670742,-0.002977839439869929,0.18589758634023784
2021-11-22,1201470.4653261702,0.00349495621599789,0.18939254255623572
2021-11-23,1208806.3696461276,0.006105771662032303,0.19549831421826802
2021-11-24,1210342.5356940539,0.0012708123372777505,0.19676912655554576
2021-11-25,1209934.34245221,-0.00033725431421771646,0.19643187224132805
2021-11-26,1189530.9205809394,-0.016863247165890112,0.17956862507543794
2021-11-29,1193790.174635002,0.0035806165105674507,0.1831492415860054
2021-11-30,1179920.2569412855,-0.011618388212951455,0.17153085337305396
2021-12-01,1175142.0961449537,-0.004049562475279546,0.16748129089777442
2021-12-02,1184179.6910877344,0.0076906401127389765,0.1751719310105134
2021-12-03,1182156.4110440002,-0.0017085920818958212,0.17346333892861757
2021-12-06,1191449.9365053752,0.007861502398965589,0.18132484132758314
2021-12-07,1208175.859048055,0.014038292361438545,0.1953631336890217
2021-12-08,1205446.7016526,-0.0022589074057524786,0.1931042262832692
2021-12-09,1204220.868608567,-0.0010169118571169383,0.19208731442615226
2021-12-10,1212984.0018357607,0.007277014919463333,0.1993643293456156
2021-12-13,1208396.7635620174,-0.0037817796993206707,0.19558254964629493
2021-12-14,1206302.1146960785,-0.001733411516069011,0.19384913813022592
2021-12-15,1219116.2527044022,0.01062266065209711,0.20447179878232302
2021-12-16,1219269.3118228381,0.00012554923953845274,0.20459734802186147
2021-12-17,1194718.0940048792,-0.020136008984966713,0.18446133903689477
2021-12-20,1182640.7086504672,-0.010108983378603307,0.17435235565829146
2021-12-21,1198887.2031403738,0.0137374727345939,0.18808982839288535
2021-12-22,1208556.7812987207,0.008065461148486983,0.19615528954137235
2021-12-23,1210737.3315304301,0.0018042596470860743,0.19795954918845843
2021-12-24,1210655.972374996,-6.719802331645042e-05,0.19789235116514198
2021-12-27,1226465.940372101,0.01305900962607073,0.2109513607912127
2021-12-28,1223581.6453461722,-0.002351712290562183,0.20859964850065052
2021-12-29,1219670.547340213,-0.0031964340269687967,0.20540321447368173
2021-12-30,1218717.6437234671,-0.0007812795175090198,0.2046219349561727
2021-12-31,1220750.9743159623,0.0016684181138815386,0.20629035307005425
2022-01-03,1229750.8349414337,0.007372396839997847,0.2136627499100521
2022-01-04,1236751.9498924606,0.005693116647780254,0.21935586655783235
2022-01-05,1231508.99417318,-0.004239294484020389,0.21511657207381196
2022-01-06,1231204.7535231314,-0.00024704703862350264,0.21486952503518847
2022-01-07,1236766.6154486076,0.004517414272127155,0.21938693930731562
2022-01-10,1236210.4904753708,-0.0004496604018011899,0.21893727890551443
2022-01-11,1248256.0831905424,0.009743965779274262,0.22868124468478868
2022-01-12,1246873.8851421273,-0.0011073032745670304,0.22757394141022164
2022-01-13,1240334.3647684385,-0.005244732808678122,0.2223292086015435
2022-01-14,1240252.4326032107,-6.605651472300694e-05,0.22226315208682051
2022-01-17,1239871.0747084403,-0.0003074840933550149,0.2219556679934655
2022-01-18,1221557.0735106037,-0.014770891563982416,0.20718477642948308
2022-01-19,1210151.0694393157,-0.009337266607206912,0.19784750982227617
2022-01-20,1200989.022709894,-0.007570994201299675,0.1902765156209765
2022-01-21,1187258.817600894,-0.011432415158982264,0.17884410046199423
2022-01-24,1184341.8771992875,-0.0024568698571562205,0.17638723060483802
2022-01-25,1184863.983821155,0.00044084113879536277,0.17682807174363338
2022-01-26,1185823.2236266467,0.0008095779925710025,0.17763764973620438
2022-01-27,1186505.4880105653,0.0005753508367225635,0.17821300057292694
2022-01-28,1199706.7037063788,0.011126131171924196,0.18933913174485115
2022-01-31,1213119.7908485283,0.011180305236864186,0.20051943698171534
2022-02-01,1227263.9085909887,0.011659291892820663,0.212178728874536
2022-02-02,1232691.1681343692,0.004422243256229511,0.2166009721307655
2022-02-03,1216814.6163741702,-0.012879585877318816,0.20372138625344668
2022-02-04,1222487.7605215646,0.004662291257068452,0.20838367751051515
2022-02-07,1223950.642534244,0.0011966434838212884,0.20958032099433643
2022-02-08,1225284.7353077973,0.0010899890299423056,0.21067031002427875
2022-02-09,1232572.4590344247,0.00594777974182198,0.21661808976610072
2022-02-10,1214903.763504334,-0.014334812854679602,0.20228327691142112
2022-02-11,1205030.9997652383,-0.008126375138239944,0.19415690177318118
2022-02-14,1197851.769553254,-0.0059577141280042715,0.1881991876451769
2022-02-15,1209541.1255997801,0.009758599806456696,0.1979577874516336
2022-02-16,1209911.2881476386,0.0003060355204333152,0.1982638229720669
2022-02-17,1195034.5232640742,-0.012295748481147385,0.1859680744909195
2022-02-18,1187405.3244509783,-0.006384082354589836,0.17958399213632967
2022-02-21,1187134.444615681,-0.00022812752285972238,0.17935586461346995
2022-02-22,1176847.5996438102,-0.008665273776300116,0.17069059083716984
2022-02-23,1161759.096310045,-0.012821119181729165,0.15786947165544069
2022-02-24,1163621.2622120595,0.0016028847184661236,0.1594723563739068
2022-02-25,1188434.6506852107,0.021324282461099724,0.18079663883500652
2022-02-28,1182187.462084884,-0.005256653023979688,0.17553998581102684
2022-03-01,1173809.5727654586,-0.007086768882365229,0.1684532169286616
2022-03-02,1192329.0989794177,0.01577728333764364,0.18423050026630525
2022-03-03,1196720.6108202979,0.0036831373524634555,0.1879136376187687
2022-03-04,1202411.081899218,0.004755053959519933,0.19266869157828864
2022-03-07,1193484.0566423268,-0.007424270610339862,0.18524442096794877
2022-03-08,1193220.5772983478,-0.00022076486276669948,0.18502365610518207
2022-03-09,1204908.8553082151,0.00979557194389963,0.1948192280490817
2022-03-10,1207470.7913292437,0.002126248811054936,0.19694547686013664
2022-03-11,1200908.4922148492,-0.005434747706957254,0.19151072915317938
2022-03-14,1190384.7683438384,-0.008763135525506918,0.18274759362767246
2022-03-15,1192191.041552161,0.0015173860220302825,0.18426497964970273
2022-03-16,1206781.9521375247,0.01223873530065037,0.1965037149503531
2022-03-17,1219849.0244543715,0.010828030941050872,0.20733174589140396
2022-03-18,1228033.3781131748,0.006709316886541685,0.21404106277794566
2022-03-21,1231430.6235681348,0.0027664113333626603,0.21680747411130832
2022-03-22,1232298.8757458099,0.0007050759994575554,0.21751255011076587
2022-03-23,1228332.741198605,-0.003218484269738947,0.21429406584102692
2022-03-24,1240883.6684294199,0.01021785613120417,0.22451192197223108
2022-03-25,1245416.5133404601,0.003652916890087983,0.22816483886231906
2022-03-28,1245758.8193546892,0.00027485263810335847,0.22843969150042243
2022-03-29,1248874.0523519276,0.002500671035868882,0.2309403625362913
2022-03-30,1251496.9395785907,0.0021002015549314587,0.23304056409122276
2022-03-31,1237898.2312633554,-0.010865954110774234,0.22217460998044852
2022-04-01,1238706.6500521547,0.0006530575522143091,0.22282766753266284
2022-04-04,1240112.5723129273,0.001134992098987498,0.22396265963165032
2022-04-05,1227157.1980657654,-0.010446934041640236,0.21351572559001009
2022-04-06,1227957.1826521948,0.0006519006592555744,0.21416762624926566
2022-04-07,1233500.2993947377,0.004514096110884531,0.21868172236015018
2022-04-08,1236961.8138783982,0.002806253460464494,0.22148797582061466
2022-04-11,1216956.3463334267,-0.016173068012702674,0.20531490780791198
2022-04-12,1218535.1746491361,0.0012973582170520753,0.20661226602496405
2022-04-13,1230896.1089856266,0.010144093165016563,0.2167563591899806
2022-04-14,1229748.5026652564,-0.0009323340223375595,0.21582402516764304
2022-04-15,1229444.2872686975,-0.00024738017236813903,0.2155766449952749
2022-04-18,1231649.3796921594,0.0017935684002084748,0.21737021339548337
2022-04-19,1241076.9406637908,0.007654419453357601,0.22502463284884097
2022-04-20,1248404.2399511943,0.005903984714666127,0.2309286175635071
2022-04-21,1234007.289481431,-0.011532282580461345,0.21939633498304575
2022-04-22,1203851.6202355083,-0.02443718890720245,0.1949591460758433
2022-04-25,1210474.172554003,0.005501136690914749,0.20046028276675806
2022-04-26,1189469.3003712283,-0.017352598394112125,0.18310768437264593
2022-04-27,1198206.0631387366,0.007345093114031313,0.19045277748667724
2022-04-28,1221885.637642304,0.019762522684569003,0.21021530017124623
2022-04-29,1189760.4023548262,-0.02629152377096854,0.18392377640027768
